Company,Ticker,Year,Distress,BS_Ordinary Shares Number,BS_Share Issued,BS_Net Debt,BS_Total Debt,BS_Tangible Book Value,BS_Invested Capital,BS_Working Capital,BS_Net Tangible Assets,BS_Common Stock Equity,BS_Total Capitalization,BS_Total Equity Gross Minority Interest,BS_Stockholders Equity,BS_Other Equity Interest,BS_Capital Stock,BS_Common Stock,BS_Total Liabilities Net Minority Interest,BS_Total Non Current Liabilities Net Minority Interest,BS_Other Non Current Liabilities,BS_Long Term Debt And Capital Lease Obligation,BS_Long Term Provisions,BS_Current Liabilities,BS_Other Current Liabilities,BS_Current Debt And Capital Lease Obligation,BS_Current Debt,BS_Current Provisions,BS_Payables,BS_Accounts Payable,BS_Total Assets,BS_Total Non Current Assets,BS_Other Non Current Assets,BS_Investmentin Financial Assets,BS_Available For Sale Securities,BS_Investment Properties,BS_Goodwill And Other Intangible Assets,BS_Other Intangible Assets,BS_Net PPE,BS_Gross PPE,BS_Construction In Progress,BS_Other Properties,BS_Current Assets,BS_Other Current Assets,BS_Assets Held For Sale Current,BS_Inventory,BS_Other Receivables,BS_Accounts Receivable,BS_Cash Cash Equivalents And Short Term Investments,BS_Other Short Term Investments,BS_Cash And Cash Equivalents,IS_Tax Effect Of Unusual Items,IS_Tax Rate For Calcs,IS_Normalized EBITDA,IS_Net Income From Continuing Operation Net Minority Interest,IS_Reconciled Depreciation,IS_Reconciled Cost Of Revenue,IS_EBITDA,IS_EBIT,IS_Net Interest Income,IS_Interest Expense,IS_Normalized Income,IS_Net Income From Continuing And Discontinued Operation,IS_Total Expenses,IS_Rent Expense Supplemental,IS_Diluted Average Shares,IS_Basic Average Shares,IS_Diluted EPS,IS_Basic EPS,IS_Diluted NI Availto Com Stockholders,IS_Net Income Common Stockholders,IS_Otherunder Preferred Stock Dividend,IS_Net Income,IS_Net Income Including Noncontrolling Interests,IS_Net Income Extraordinary,IS_Net Income Continuous Operations,IS_Tax Provision,IS_Pretax Income,IS_Other Non Operating Income Expenses,IS_Net Non Operating Interest Income Expense,IS_Interest Expense Non Operating,IS_Operating Income,IS_Operating Expense,IS_Other Operating Expenses,IS_Selling General And Administration,IS_Selling And Marketing Expense,IS_Gross Profit,IS_Cost Of Revenue,IS_Total Revenue,IS_Operating Revenue,CF_Free Cash Flow,CF_Repayment Of Debt,CF_Capital Expenditure,CF_End Cash Position,CF_Beginning Cash Position,CF_Changes In Cash,CF_Financing Cash Flow,CF_Net Other Financing Charges,CF_Interest Paid Cff,CF_Net Issuance Payments Of Debt,CF_Net Short Term Debt Issuance,CF_Net Long Term Debt Issuance,CF_Long Term Debt Payments,CF_Investing Cash Flow,CF_Interest Received Cfi,CF_Net Investment Purchase And Sale,CF_Net PPE Purchase And Sale,CF_Sale Of PPE,CF_Purchase Of PPE,CF_Operating Cash Flow,CF_Taxes Refund Paid,CF_Change In Working Capital,CF_Change In Other Current Liabilities,CF_Change In Inventory,CF_Change In Receivables,CF_Other Non Cash Items,CF_Provisionand Write Offof Assets,CF_Depreciation And Amortization,CF_Depreciation,CF_Pension And Employee Benefit Expense,CF_Net Foreign Currency Exchange Gain Loss,CF_Gain Loss On Sale Of PPE,CF_Net Income From Continuing Operations,BS_Treasury Shares Number,BS_Minority Interest,BS_Retained Earnings,BS_Additional Paid In Capital,BS_Non Current Pension And Other Postretirement Benefit Plans,BS_Non Current Deferred Revenue,BS_Non Current Deferred Taxes Liabilities,BS_Long Term Debt,BS_Current Deferred Taxes Liabilities,BS_Other Payable,BS_Dividends Payable,BS_Total Tax Payable,BS_Non Current Prepaid Assets,BS_Non Current Deferred Taxes Assets,BS_Long Term Equity Investment,BS_Investmentsin Associatesat Cost,BS_Goodwill,BS_Accumulated Depreciation,BS_Machinery Furniture Equipment,BS_Buildings And Improvements,BS_Land And Improvements,BS_Properties,BS_Restricted Cash,BS_Prepaid Assets,BS_Raw Materials,BS_Allowance For Doubtful Accounts Receivable,BS_Gross Accounts Receivable,BS_Cash Equivalents,BS_Cash Financial,IS_Total Unusual Items,IS_Total Unusual Items Excluding Goodwill,IS_Interest Income,IS_Minority Interests,IS_Net Income Discontinuous Operations,IS_Special Income Charges,IS_Other Special Charges,IS_Interest Income Non Operating,IS_Depreciation And Amortization In Income Statement,IS_Amortization,IS_Depreciation Income Statement,IS_General And Administrative Expense,IS_Rent And Landing Fees,CF_Other Cash Adjustment Outside Changein Cash,CF_Effect Of Exchange Rate Changes,CF_Sale Of Investment,CF_Purchase Of Investment,CF_Change In Payable,CF_Amortization Cash Flow,CF_Gain Loss On Investment Securities,CF_Gain Loss On Sale Of Business,BS_Pensionand Other Post Retirement Benefit Plans Current,BS_Financial Assets Designatedas Fair Value Through Profitor Loss Total,BS_Investmentsin Joint Venturesat Cost,BS_Other Inventories,BS_Finished Goods,BS_Work In Process,IS_Total Other Finance Cost,CF_Issuance Of Debt,CF_Long Term Debt Issuance,CF_Net Other Investing Changes,CF_Change In Other Current Assets,BS_Capital Lease Obligations,BS_Preferred Securities Outside Stock Equity,BS_Non Current Accrued Expenses,BS_Long Term Capital Lease Obligation,BS_Current Capital Lease Obligation,BS_Hedging Assets Current,IS_Write Off,CF_Issuance Of Capital Stock,CF_Net Preferred Stock Issuance,CF_Short Term Debt Issuance,BS_Tradeand Other Payables Non Current,BS_Held To Maturity Securities,BS_Taxes Receivable,CF_Common Stock Dividend Paid,CF_Capital Expenditure Reported,BS_Derivative Product Liabilities,CF_Cash Dividends Paid,CF_Net Common Stock Issuance,CF_Common Stock Issuance,CF_Short Term Debt Payments,CF_Dividends Received Cfi,CF_Net Business Purchase And Sale,CF_Sale Of Business,CF_Net Intangibles Purchase And Sale,IS_Impairment Of Capital Assets,BS_Current Deferred Assets,BS_Non Current Deferred Assets,CF_Stock Based Compensation,CF_Purchase Of Business,BS_Financial Assets,CF_Repurchase Of Capital Stock,WorkingCapital,R_WorkingCapital_TotalAssets,R_CurrentRatio,QuickAssets,R_QuickRatio,R_CashRatio,R_OCF_CurrentLiabilities,R_EBIT_TotalAssets,R_NetIncome_TotalAssets,R_RetainedEarnings_TotalAssets,R_GrossProfitMargin,R_NetProfitMargin,R_OperatingMargin,R_TotalDebt_TotalAssets,R_TotalLiabilities_TotalAssets,R_Debt_Equity,R_LongTermDebt_TotalAssets,R_InterestCoverageRatio,R_Sales_TotalAssets,R_InventoryTurnover,R_ReceivablesTurnover,R_AssetTurnover,MarketCap,StockPrice,R_MarketValueEquity_TotalLiabilities,R_PriceToEarnings,R_MarketToBook,R_OCF_TotalAssets,R_OCF_TotalDebt,R_FreeCashFlow_TotalAssets,Z_Score_MDA
Bajaj Housing Finance,BAJAJHFL.NS,2022,0,8328146701,8328146701,410854200000,414923200000,67207900000,482336800000,-83057500000,67207900000,67413600000,357951500000,67413600000,67413600000,0,48833300000,48833300000,417857200000,290852000000,0,290537900000,26100000,127005200000,52100000,124385300000,124385300000,14400000,1097200000,364100000,485270800000,441323100000,0,1873500000,1873500000,0,205700000,205700000,780900000,1408100000,0,0,43947700000,0,0,0,26604400000,18700000,17218900000,13149900000,4069000000,-315811980,0.2607,11092200000,7096200000,257600000,24715600000,9880800000,9623200000,138200000,24600000,7991788020,7096200000,26206500000,44300000,8328146701,8328146701,0.852074,0.852074,7096200000,7096200000,0,7096200000,7096200000,0,7096200000,2502400000,9598600000,3200000,138200000,24600000,10668600000,1490900000,655500000,164500000,51600000,12159500000,24715600000,36875100000,36875100000,-125096500000,-69233900000,-291200000,4070300000,4617800000,-547500000,102284600000,0,0,102390000000,10549900000,91840100000,-69233900000,21973200000,267300000,21980800000,-167800000,16300000,-184100000,-124805300000,-2423500000,-129379500000,126800000,0,-132529200000,-14389700000,-500000,257600000,214100000,0,0,4800000,9598600000,0,0,13254100000,1666700000,0,0,0,290537900000,0,532500000,0,200600000,90800000,155800000,0,0,0,-627200000,605400000,802700000,0,0,1300000,104400000,0,0,18700000,2506800000,1562200000,-1211400000,-1211400000,182100000,0,0,-1801100000,4800000,182100000,257600000,43500000,214100000,112900000,44300000,0,0,402318800000,-380338000000,324500000,43500000,-589700000,0,0,0,0,0,0,0,19300000,161074000000,161074000000,0,2687200000,0,0,0,0,0,0,1796300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-107100000,0,0,0,0,0,0,0,-83057500000,-0.171157011713872,0.346030713703061,43947700000,0.346030713703061,0.0320380582842277,-0.982678661976045,0.0198305770716062,0.0146231753486919,0.0273127911261094,0.329748258309808,0.192438800165966,0.260967427884941,0.855034343710769,0.861080452398949,6.15488862781397,0.598712924824655,391.186991869919,0.0759887056876284,,1971.93048128342,0.0759887056876284,,,,,,-0.257186915017347,-0.300791327166088,-0.257786992335001,-1.39878174885338
REC Limited,RECLTD.NS,2022,0,2633223999,2633223999,3327435300000,3330426700000,513098200000,3843567400000,0,513098200000,513141000000,3843567400000,513141000000,513141000000,5584000000,19749200000,19749200000,3595459900000,0,0,3330426700000,0,0,0,0,0,0,243996600000,364800000,4108600900000,0,0,77006100000,20083700000,0,42800000,42800000,6383000000,6959800000,142600000,4000000,0,0,0,0,0,0,0,0,2991100000,-20575779.471994,0.192657,0,100357000000,182400000,0,0,0,161443700000,220509600000,100443224220.528,100357000000,0,0,2633224000,2633224000,37.98,37.98,100357000000,100357000000,0,100357000000,100357000000,0,100357000000,23948300000,124305300000,0,0,0,0,4742200000,2520200000,155000000,23200000,0,0,163685400000,163685400000,-8666800000,0,-481500000,1409900000,11792400000,-10382700000,677200000,0,-456000000,25247100000,0,25247100000,0,-2874600000,-51000000,-1889200000,-478000000,1000000,-479000000,-8185300000,-30781300000,-141307300000,-13604100000,0,0,-1253400000,97100000,182400000,153500000,0,9431600000,-292200000,124305300000,0,0,71860500000,22365400000,0,0,0,0,0,243465400000,63900000,102500000,0,0,0,0,0,-576800000,1385100000,4308300000,1119800000,0,0,71600000,0,0,0,0,200000,-106800000,-106800000,381953300000,0,0,-106800000,9700000,0,182400000,0,182400000,131800000,73200000,200000,0,5272500000,-7161700000,0,28900000,-3385800000,0,0,1820700000,0,0,0,0,0,0,0,-774500000,-4330900000,0,0,0,0,0,0,97100000,0,0,0,0,0,1915600000,-24113700000,0,5531400000,-24113700000,0,0,0,0,8200000,8200000,-2500000,0,0,0,0,0,0,0,0,0,,0,,,,0,0.0244260765264399,0.0174902604923248,0,0.613109049432631,0,0.810598736908226,0.875105659447234,6.4902759670344,0,0,0.0398396933613094,,,0.0398396933613094,,,,,,-0.0019922353616775,-0.00245773311870218,-0.0021094285405039,
REC Limited,RECLTD.NS,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5574600000,0,0,0,0,0,0,0,0,0,3500000,0,0,0,0,32645800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2577400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18320700000,-8722800000,0,0,0,0,0,2096500000,2577400000,0,0,0,0,0,0,0,-18272400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4000000,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marico,MARICO.NS,2022,0,1291346731,1292787278,690000000,4790000000,23880000000,36930000000,13520000000,23880000000,33480000000,33480000000,34050000000,33480000000,-6960000000,1290000000,1290000000,23810000000,2280000000,0,910000000,10000000,21530000000,2240000000,3880000000,3450000000,210000000,14830000000,13440000000,57860000000,22810000000,300000000,1890000000,190000000,220000000,9600000000,3060000000,8320000000,14940000000,540000000,70000000,35050000000,2130000000,0,14120000000,50000000,6520000000,12180000000,9420000000,2760000000,64834478.450968,0.216115,17290000000,12250000000,1390000000,57050000000,17590000000,16200000000,200000000,190000000,12014834478.451,12250000000,79110000000,200000000,1291346731,1291346731,9.486221,9.486221,12250000000,12250000000,0,12250000000,12550000000,0,12550000000,3460000000,16010000000,120000000,200000000,190000000,15410000000,22060000000,2980000000,12230000000,11500000000,37470000000,57050000000,94520000000,94520000000,8840000000,0,-1320000000,2760000000,1090000000,1510000000,-12900000000,-80000000,-390000000,-30000000,0,-30000000,0,4250000000,570000000,5520000000,-1290000000,30000000,-1320000000,10160000000,-3510000000,-3420000000,-30000000,-2860000000,-2710000000,-200000000,80000000,1390000000,1320000000,100000000,0,0,16010000000,1440547,570000000,30720000000,4840000000,270000000,0,1090000000,0,0,700000000,20000000,670000000,300000000,1870000000,0,0,6540000000,-6620000000,7320000000,6200000000,810000000,0,20000000,1400000000,4810000000,-160000000,6680000000,1630000000,1130000000,300000000,300000000,590000000,-300000000,0,0,0,590000000,1390000000,70000000,1320000000,730000000,200000000,140000000,20000000,4860000000,-1460000000,2100000000,70000000,-290000000,0,640000000,1700000000,0,1250000000,5060000000,3000000000,200000000,0,0,30000000,140000000,1340000000,0,0,910000000,430000000,20000000,0,410000000,0,0,0,170000000,740000000,0,0,0,-11950000000,410000000,410000000,0,0,-550000000,0,0,0,0,0,100000000,-550000000,0,0,13520000000,0.233667473211199,1.62796098467255,20930000000,0.972131908964236,0.128193218764515,0.471899674872271,0.279986173522295,0.211717939854822,0.530936743864501,0.396424037240796,0.129602200592467,0.171392297926365,0.0827860352575182,0.41151054268925,0.143070489844683,0,85.2631578947368,1.63359834082268,6.69405099150142,14.4969325153374,1.63359834082268,,,,,,0.17559626685102,2.12108559498956,0.152782578638092,-5.82734757100646
Marico,MARICO.NS,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90000000,0,0,0,0,0,0,0,0,0,0,80000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-130000000,0,0,0,0,0,0,0,50000000,1640000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-620000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000000,0,300000000,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indian Oil Corporation,IOC.NS,2022,0,13771560699,14121238383,1223735100000,1320195900000,1267963600000,2570852800000,-460039300000,1267963600000,1335351800000,1894797200000,1351266500000,1335351800000,1243541400000,91810400000,91810400000,2754982000000,826335800000,4402400000,623081600000,15853500000,1928646200000,130903600000,697114300000,676055600000,97498300000,497374300000,490618500000,4106248500000,2637641600000,36900300000,280054300000,245607600000,0,67388200000,67377800000,2025975400000,2607474200000,454025600000,234247100000,1468606900000,425000000,7882500000,1117365100000,40429400000,187004200000,100147600000,88381700000,11765900000,-602075781,0.24971,511740800000,251022300000,123475800000,5097506100000,509329700000,385853900000,-24192500000,42967700000,252831324219,251022300000,5488432800000,6560200000,13771560699,13771560699,18.23,18.23,251022300000,251022300000,0,251022300000,257266000000,0,257266000000,85620200000,342886200000,184300000,-24192500000,42967700000,371895700000,390926700000,129936600000,167157200000,161385900000,762822400000,5097506100000,5860328500000,5860328500000,22902400000,-29887600000,-234564300000,11765900000,7811900000,3954000000,-40577000000,0,-46601300000,129953400000,58283800000,71669600000,-29887600000,-212935700000,22240200000,-22710900000,-52601100000,0,-52601100000,257466700000,-75410500000,-146498200000,0,-283369900000,-27098800000,39147200000,-119200000,123475800000,123475800000,-7392900000,7738400000,0,342886200000,349677684,15914700000,0,21753400000,0,27403500000,153543700000,559445400000,0,59400000,503300000,6193100000,26140100000,0,163350000000,163350000000,10400000,-581498800000,1683529900000,197462000000,38209600000,0,1684900000,11688500000,498785600000,-4123600000,191127800000,48500000,11717400000,-2411100000,-2411100000,19245100000,-6243700000,0,4454900000,-119700000,19245100000,0,0,0,5771300000,6560200000,0,0,780000000,-23490900000,163970500000,0,-9554700000,0,31970900000,0,207272400000,1224500000,512639800000,107286300000,469900000,101557200000,101557200000,1132000000,0,84694900000,0,0,63636200000,21058700000,767200000,-4335200000,0,0,0,0,34446700000,0,-108960400000,-181963200000,0,-108960400000,0,0,0,20967300000,0,0,0,0,1187400000,10135300000,0,0,0,0,-460039300000,-0.112033964822149,0.761470351586517,351241800000,0.182118316983177,0.00610060051449561,0.133496076159536,0.0939674985573815,0.0611317848883233,0,0.130167174075651,0.0428341687671604,0.0658416844721247,0.321509012423384,0.670924324234152,0.98865025680873,0.13624246072784,8.98009202261233,1.4271733676128,5.2447749620961,31.3379512331809,1.4271733676128,,,,,,0.0627011979425989,0.195021587326548,0.00557745104807953,-2.7383530545771
Indian Oil Corporation,IOC.NS,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7928500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34459500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adani Green Energy,ADANIGREEN.NS,2022,0,1564014280,1564014280,516210000000,528320000000,25310000000,548020000000,-60070000000,25310000000,26140000000,453310000000,26140000000,26140000000,14290000000,15640000000,15640000000,565530000000,450400000000,9020000000,433030000000,1140000000,115130000000,1270000000,95290000000,94710000000,0,16930000000,2350000000,591670000000,536610000000,830000000,10000000,10000000,0,830000000,800000000,489110000000,525530000000,205420000000,283690000000,55060000000,11220000000,0,170000000,9080000000,12020000000,14830000000,9160000000,5670000000,-103001808.318264,0.115732,36690000000,4890000000,8490000000,14560000000,35800000000,27310000000,-18940000000,21780000000,5676998191.68174,4890000000,24630000000,70000000,1564014280,1564014280,2.41,2.41,3790000000,3790000000,1100000000,4890000000,4890000000,0,4890000000,640000000,5530000000,330000000,-18940000000,21780000000,26700000000,10070000000,370000000,810000000,50000000,36770000000,14560000000,51330000000,51330000000,-117320000000,-139150000000,-148590000000,5670000000,1840000000,-2350000000,159860000000,30000000,-32020000000,192330000000,34560000000,157770000000,-139150000000,-193480000000,2490000000,-2080000000,40000000,40000000,0,31270000000,-200000000,-4250000000,6290000000,120000000,-1090000000,21690000000,0,8490000000,8490000000,0,80000000,20000000,5520000000,0,0,-3130000000,0,1140000000,9020000000,2130000000,427170000000,0,14580000000,0,0,4680000000,5620000000,730000000,360000000,30000000,-36420000000,300190000000,6170000000,13750000000,0,6110000000,11800000000,170000000,-70000000,12090000000,3960000000,1710000000,-890000000,-890000000,3670000000,0,0,580000000,-620000000,3670000000,8490000000,0,8490000000,760000000,70000000,6180000000,0,3800000000,-2080000000,-1720000000,0,-120000000,0,80000000,0,370000000,0,0,0,830000000,296920000000,296920000000,3800000000,-7890000000,6440000000,0,0,5860000000,580000000,1050000000,40000000,0,0,34560000000,0,0,0,0,-148590000000,890000000,0,0,0,0,0,-56210000000,0,0,0,0,0,0,-56210000000,3220000000,0,-60070000000,-0.101526188584853,0.478241987318683,54890000000,0.476765395639712,0.0492486754104056,0.271606010596717,0.0461574864366961,0.00826474217046665,-0.00529011104162794,0.716345217221898,0.0952659263588545,0.532047535554257,0.892930180675039,0.955819967211452,20.2111706197399,0.721973397332973,1.25390266299357,0.0867544408200517,301.941176470588,4.27038269550749,0.0867544408200517,,,,,,0.0528504064765832,0.0591876135675348,-0.198286206838271,-1.70542933509257
Adani Green Energy,ADANIGREEN.NS,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60000000,0,0,0,0,0,0,170000000,0,0,0,0,0,0,163480000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4260000000,0,0,0,0,0,0,0,0,0,0,-61430000000,0,0,0,0,0,0,0,10000000,0,0,0,0,0,0,0,0,0,0,210000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880000000,0,0,0,0,0,0,0,60000000,0,360000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45450000000,0,2500000000,0,0,0,0,0,0,0,-10770000000,0,-5240000000,530000000,0,60000000,0,0,0,-5770000000,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apollo Hospitals,APOLLOHOSP.NS,2022,0,143784657,143784657,20892000000,40681000000,45755000000,82590000000,16263000000,45755000000,56233000000,80505000000,59030000000,56233000000,89000000,719000000,719000000,73663000000,49320000000,191000000,37605000000,233000000,24343000000,861000000,3076000000,2085000000,1189000000,18101000000,16318000000,132693000000,92087000000,69000000,1541000000,738000000,47000000,10478000000,1079000000,73480000000,105988000000,1032000000,29571000000,40606000000,223000000,0,4319000000,1850000000,17647000000,10478000000,5013000000,5465000000,953335023.129079,0.302262,21938000000,10556000000,6007000000,75735000000,25092000000,19085000000,-3435000000,3304000000,8355335023.12908,10556000000,129478000000,774000000,143784657,143784657,73.42,73.42,10556000000,10556000000,0,10556000000,11084000000,0,11084000000,4770000000,15781000000,172000000,-3435000000,3304000000,15884000000,53743000000,14257000000,15839000000,3648000000,69627000000,75735000000,145362000000,145362000000,10388000000,-7372000000,-6572000000,5465000000,3887000000,572000000,-7916000000,-10000000,-2552000000,-3115000000,0,-3115000000,-7372000000,-8472000000,359000000,-1413000000,-6518000000,54000000,-6572000000,16960000000,-2043000000,-3592000000,-905000000,-1758000000,-3419000000,4141000000,-18000000,6007000000,5599000000,0,-6000000,40000000,11084000000,0,2797000000,16699000000,28697000000,0,0,5304000000,24272000000,30000000,1752000000,31000000,30200000,1807000000,83000000,2359000000,0,9399000000,-32508000000,16836000000,47684000000,10865000000,0,3775000000,2314000000,605000000,-1919000000,19566000000,483000000,4982000000,3154000000,3154000000,351000000,-528000000,0,2901000000,40000000,351000000,6007000000,408000000,5599000000,12191000000,774000000,1006000000,0,14004000000,-15417000000,2530000000,408000000,-435000000,0,0,803000000,0,0,3714000000,0,482000000,4257000000,4257000000,0,45000000,14324000000,0,0,13333000000,991000000,0,0,0,0,0,0,80000000,0,-433000000,0,5876000000,-433000000,0,0,0,0,-1010000000,0,0,0,0,0,26000000,-1010000000,0,0,16263000000,0.122561099681219,1.66807706527544,36287000000,1.49065439756809,0.224499856221501,0.696709526352545,0.143828235099063,0.0795520487139487,0.125846879639469,0.478990382630949,0.0726187036501974,0.13129291011406,0.30657984972832,0.555138552900304,0.72343641633916,0.182918465932642,5.77633171912833,1.09547602360336,33.6564019448947,8.23720745735819,1.09547602360336,,,,,,0.127813825898879,0.416902239374647,0.0782859683630636,-3.21009810490877
Apollo Hospitals,APOLLOHOSP.NS,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-167000000,0,0,0,0,0,0,-354000000,0,0,0,0,0,0,0,0,0,5278000000,0,0,0,0,0,0,0,45000000,11520000000,0,0,0,80000000,0,-382600000,0,0,0,11520000000,11520000000,0,0,0,5278000000,0,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun TV Network,SUNTV.NS,2022,0,394084620,394084620,0,948800000,74597300000,81552000000,46195600000,74597300000,81552000000,81552000000,81602700000,81552000000,79581600000,1970400000,1970400000,7378300000,725100000,0,635600000,9300000,6653200000,2020200000,313200000,0,199000000,4602900000,2197800000,88981000000,36132200000,100000,7214400000,100000,333400000,6954700000,6906700000,13066600000,18632100000,2440500000,1658900000,52848800000,3000000,0,0,1835300000,14660200000,35405100000,33214900000,2190200000,80950366.453035,0.252103,25026400000,16418000000,3061300000,5464900000,25347500000,22286200000,863200000,332500000,16177850366.453,16418000000,15126100000,18100000,394084620,394084620,41.66,41.66,16418000000,16418000000,0,16418000000,16419100000,0,16419100000,5534600000,21953700000,73800000,863200000,332500000,20722100000,9661200000,1796300000,1867000000,379900000,30383300000,5464900000,35848200000,35848200000,5036300000,-3200000000,-11300400000,2190200000,2140900000,40400000,-6027300000,0,-244900000,0,0,0,0,-10269000000,1097600000,-1236400000,-11296800000,3600000,-11300400000,16336700000,-6947400000,-547800000,0,0,-876500000,-899000000,566900000,3061300000,1162500000,0,-44300000,1300000,21953700000,0,50700000,70025400000,4718200000,9300000,80000000,0,0,0,2264700000,6600000,133800000,1167200000,2741900000,4265200000,0,48000000,-5565500000,14992400000,2762400000,877300000,0,619300000,325900000,0,-1886500000,16546700000,700100000,1490100000,321100000,321100000,1195700000,1100000,0,-585700000,6700000,1195700000,3061200000,1898800000,1162400000,1487100000,18100000,0,8900000,36502800000,-37739200000,550600000,1898800000,-907200000,0,9700000,0,4265200000,0,0,0,0,3200000000,0,0,-213600000,948800000,0,0,635600000,313200000,0,579000000,0,0,3200000000,0,7214300000,0,-5418700000,0,0,-5418700000,0,0,-3200000000,1166600000,0,0,0,0,0,0,0,0,0,0,46195600000,0.519162517840887,7.94336559850899,52848800000,7.94336559850899,0.329194973847171,2.45546503937955,0.250460210606759,0.184511300165204,0.786970252076286,0.847554409984323,0.457986732946145,0.621682539151199,0.0106629505175262,0.0829199492026388,0.011634294683147,0,67.0261654135338,0.402874771018532,,2.44527359790453,0.402874771018532,,,,,,0.18359762196424,17.2182757166948,0.0565997235364853,-2.7560560144801
